"Genus","Interval","Interval_Top","Ex","Or","ExClass","OrClass","richness","occupancy","Single_occurrence","continents","endemic","MaxLat","MinLat","MinLatRel","MaxLatRel","LatRange","LatRangeRel","AbsLatRange","MeanAbsLat","MeanDepth","MaxDepth","MinDepth","DepthRange","Age","gcd","Order","Family","Pedicle.state","Median.Comm.Rich","Mean.Loc.Depth","MaxLatRange.ever","Prop.Cratonic","North.Hemisphere","Prop.North","PropTrunc","Num_Intervals","IH Spec. Richness","GH Spec. Richness","IH.Num.Inhabitable","GH.Num.Inhabitable","cooling.latrange","cooling.start.latrange","warming.latrange","warming.start.latrange","IH.MaxTemp","IH.MinTemp","IH.TempRange","GH.MaxTemp","GH.MinTemp","GH.TempRange"
"Holorhynchus",9,446.5,0,0,"survive","holdover",2,2,0,2,0,37,16,-37,20,57,57,21,29,3,3,3,0,2,3872.85642158693,"Pentamerida","Virgianidae",-Inf,1,3.075,21,0.75,1,0.25,0,17,1,1,1,1,18,21,22,21,27,22.12916667,18.26666667,29.13333333,25.99583333,16.26666666
"Holtedahlina",10,446.3,0,0,"survive","holdover",5,5,0,4,0,31,1,-31,15,46,46,30,17,3,4,2,2,6.69999999999999,9423.75213752198,"Strophomenida","Strophomenidae",-Inf,15,3.54273567119155,30,0.75,1,0.25,0,11,3,1,3,1,21,30,7,30,27.25,23.1375,8.55,31.08333333,26.7375,7.88333333
"Holtedahlina",11,446,0,0,"survive","holdover",5,5,0,4,0,31,1,-31,15,46,46,30,17,3,4,2,2,7,9423.75213752198,"Strophomenida","Strophomenidae",-Inf,12.5,3.49807200152788,30,0.75,1,0.25,0.125,11,3,1,3,1,21,30,7,30,27.25,23.1375,8.55,31.08333333,26.7375,7.88333333
"Holtedahlina",12,445.6,1,0,"extinct","holdover",5,5,0,4,0,31,1,-31,15,46,46,30,17,3,4,2,2,7.39999999999998,9423.75213752198,"Strophomenida","Strophomenidae",-Inf,8,3.57193180302424,30,0.714285714285714,1,0.285714285714286,0.571428571428571,11,3,1,3,1,21,30,7,30,27.25,23.1375,8.55,31.08333333,26.7375,7.88333333
"Holtedahlina",2,453,0,1,"survive","origination",1,1,1,1,1,13,9,9,13,0,4,4,11,3,4,2,2,0,10,"Strophomenida","Strophomenidae",-Inf,15,3.53333333333333,4,0,1,1,0,11,0,0,0,0,0,4,0,4,27.18333333,27.18333333,1.80833333,31.425,31.425,2.34166667
"Holtedahlina",3,449,0,0,"survive","holdover",5,4,0,3,0,42,6,-42,-6,36,36,36,28,3,4,2,2,4,8742.70833811064,"Strophomenida","Strophomenidae",-Inf,18,3.38269168291098,36,0.8,0,0,0.6,11,4,3,2,1,22,36,27,36,27.08333333,10.991666667,12.275,31.76666667,16.99166667,11.60833333
"Holtedahlina",4,448.5,0,0,"survive","holdover",4,3,0,3,0,33,15,-33,19,52,52,18,25,3,4,2,2,4.5,5570.76686226618,"Strophomenida","Strophomenidae",-Inf,7,3.16666666666667,18,1,1,0.25,0,11,3,2,2,1,24,18,2,27,27.25,22.12916667,11.11666667,29.25,25.99583333,10.18333333
"Holtedahlina",5,448,0,0,"survive","holdover",4,3,0,3,0,33,15,-33,19,52,52,18,25,3,4,2,2,5,5570.76686226618,"Strophomenida","Strophomenidae",-Inf,7,3.16666666666667,18,1,1,0.25,0,11,3,2,2,1,24,18,2,27,27.25,22.12916667,11.11666667,29.25,25.99583333,10.18333333
"Holtedahlina",6,447.5,0,0,"survive","holdover",2,2,0,2,0,24,15,-24,19,43,43,9,20,3,4,2,2,5.5,5570.76686226618,"Strophomenida","Strophomenidae",-Inf,3,3,9,1,1,0.5,0,11,1,0,1,0,12,9,0,18,27.25,26,4.65,29.25,28.66666667,4.11666667
"Holtedahlina",7,447.2,0,0,"survive","holdover",2,2,0,1,1,24,14,-24,-14,10,10,10,20,3,4,2,2,5.80000000000001,435.141228912348,"Strophomenida","Strophomenidae",-Inf,10,3.34871794871795,10,1,0,0,0,11,2,1,1,1,12,10,2,8,27.21666667,26,5.86666667,29.61666667,28.66666667,5.06666667
"Holtedahlina",8,446.8,0,0,"survive","holdover",2,2,0,1,1,24,14,-24,-14,10,10,10,20,3,4,2,2,6.19999999999999,435.141228912348,"Strophomenida","Strophomenidae",-Inf,10,3.31333333333333,10,1,0,0,0,11,2,1,1,1,12,10,2,8,27.21666667,26,5.86666667,29.61666667,28.66666667,5.06666667
"Holtedahlina",9,446.5,0,0,"survive","holdover",4,4,0,2,0,31,5,-31,-5,26,26,26,19,3,4,2,2,6.5,2753.95630634946,"Strophomenida","Strophomenidae",-Inf,14,3.516041679601,26,0.8,0,0,0,11,3,1,2,1,21,26,7,26,27.21666667,23.1375,8.55,31.70833333,26.7375,7.88333333
"Homoeospira",17,439,0,1,"survive","origination",2,1,0,1,1,65,61,-65,-61,4,4,4,63,3,3,3,0,0,10,"Rhynchonellida","Rhynchospirinidae",-Inf,10,3.1,4,0,0,0,0,7,0,0,0,0,0,4,0,29,0.5375,0.5375,2.5375,8.404166667,8.404166667,5.258333334
"Homoeospira",18,438,0,0,"survive","holdover",2,1,0,1,1,65,61,-65,-61,4,4,4,63,3,3,3,0,1,10,"Rhynchonellida","Rhynchospirinidae",-Inf,10,3.1,4,0,0,0,0,7,0,0,0,0,0,4,0,29,0.5375,0.5375,2.5375,8.404166667,8.404166667,5.258333334
"Homoeospira",19,437,0,0,"survive","holdover",2,1,0,1,1,65,61,-65,-61,4,4,4,63,3,3,3,0,2,10,"Rhynchonellida","Rhynchospirinidae",-Inf,6,3.16666666666667,4,0,0,0,0,7,0,0,0,0,0,4,0,29,0.5375,0.5375,2.5375,8.404166667,8.404166667,5.258333334
"Homoeospira",20,436,0,0,"survive","holdover",2,1,0,1,1,65,61,-65,-61,4,4,4,63,3,3,3,0,3,10,"Rhynchonellida","Rhynchospirinidae",-Inf,6,3.16666666666667,4,0,0,0,0,7,0,0,0,0,0,4,0,29,0.5375,0.5375,2.5375,8.404166667,8.404166667,5.258333334
"Homoeospira",21,433.4,0,0,"survive","holdover",2,1,0,1,1,65,61,-65,-61,4,4,4,63,3,3,3,0,5.60000000000002,10,"Rhynchonellida","Rhynchospirinidae",-Inf,6,3.16666666666667,4,0,0,0,0,7,0,0,0,0,0,4,0,29,0.5375,0.5375,2.5375,8.404166667,8.404166667,5.258333334
"Homoeospira",22,430.8,0,0,"survive","holdover",2,1,0,1,1,65,61,-65,-61,4,4,4,63,3,3,3,0,8.19999999999999,10,"Rhynchonellida","Rhynchospirinidae",-Inf,6,3.16666666666667,4,0,0,0,0,7,0,0,0,0,0,4,0,29,0.5375,0.5375,2.5375,8.404166667,8.404166667,5.258333334
"Homoeospira",23,428.2,1,0,"extinct","holdover",2,1,0,1,1,65,61,-65,-61,4,4,4,63,3,3,3,0,10.8,10,"Rhynchonellida","Rhynchospirinidae",-Inf,6,3.16666666666667,4,0,0,0,0,7,0,0,0,0,0,4,0,29,0.5375,0.5375,2.5375,8.404166667,8.404166667,5.258333334
"Horderleyella",13,444.6,0,0,"survive","holdover",3,3,0,2,0,44,10,-44,14,58,58,34,31,4,5,3,2,4.39999999999998,7803.70102020808,"Orthida","Harknessellidae",-Inf,5,3.40559210526316,34,0.25,1,0.25,0,6,2,2,1,1,13,34,43,34,27.21666667,14.5625,13.595833333,31.08333333,19.89583333,12.92916666
"Horderleyella",14,443.7,1,0,"extinct","holdover",3,3,0,2,0,44,10,-44,14,58,58,34,31,4,5,3,2,5.30000000000001,7803.70102020808,"Orthida","Harknessellidae",-Inf,5,3.40559210526316,34,0.25,1,0.25,1,6,2,2,1,1,13,34,43,34,27.21666667,14.5625,13.595833333,31.08333333,19.89583333,12.92916666
"Horderleyella",3,449,0,1,"survive","origination",3,3,0,2,0,61,38,-61,-38,23,23,23,53,4,5,3,2,0,3439.8104874679,"Orthida","Harknessellidae",-Inf,28,3.64160401002506,23,0.333333333333333,0,0,0.333333333333333,6,1,1,1,1,1,23,19,52,10.991666667,1.0375,9.591666667,16.99166667,9.8375,9.59166667
"Horderleyella",4,448.5,0,0,"survive","holdover",2,3,0,1,1,61,38,-61,-38,23,23,23,50,4,5,3,2,0.5,1349.63695364035,"Orthida","Harknessellidae",-Inf,8.5,3.828125,23,0,0,0,0,6,1,1,1,1,1,23,19,52,10.991666667,1.0375,9.591666667,16.99166667,9.8375,9.59166667
"Horderleyella",5,448,0,0,"survive","holdover",2,3,0,1,1,61,38,-61,-38,23,23,23,50,4,5,3,2,1,1349.63695364035,"Orthida","Harknessellidae",-Inf,8.5,3.828125,23,0,0,0,0,6,1,1,1,1,1,23,19,52,10.991666667,1.0375,9.591666667,16.99166667,9.8375,9.59166667
"Horderleyella",6,447.5,0,0,"survive","holdover",2,3,0,1,1,61,38,-61,-38,23,23,23,50,4,5,3,2,1.5,1349.63695364035,"Orthida","Harknessellidae",-Inf,26,4,23,0,0,0,0.5,6,1,1,1,1,1,23,19,52,10.991666667,1.0375,9.591666667,16.99166667,9.8375,9.59166667
"Howellella",21,433.4,0,1,"survive","origination",2,2,0,2,0,28,10,-28,14,42,42,18,19,3.5,4,3,1,0,3714.24045952759,"Spiriferida","Delthyrididae",-Inf,15,3.6,18,0.5,1,0.5,0,3,1,0,1,0,23,18,0,18,27.21666667,24.65,6.61666667,31.08333333,27.85,6.08333333
"Howellella",22,430.8,0,0,"survive","holdover",3,4,0,3,0,28,10,-28,15,43,43,18,16,3.5,4,3,1,2.59999999999997,8475.3390327806,"Spiriferida","Delthyrididae",-Inf,14.5,3.51590909090909,18,0.75,1,0.5,0,3,1,0,1,0,23,18,0,18,27.25,24.65,6.61666667,31.08333333,27.85,6.08333333
"Howellella",23,428.2,1,0,"extinct","holdover",3,4,0,3,0,28,10,-28,15,43,43,18,16,3.5,4,3,1,5.19999999999999,8475.3390327806,"Spiriferida","Delthyrididae",-Inf,21,3.50186011904762,18,0.75,1,0.5,0,3,1,0,1,0,23,18,0,18,27.25,24.65,6.61666667,31.08333333,27.85,6.08333333
"Howellites",1,457,0,1,"survive","origination",5,3,0,2,0,76,27,-76,-27,49,49,49,47,3.5,4,3,1,0,5176.65342600959,"Orthida","Dalmanellidae",-Inf,32,3.65238095238095,49,0,0,0,0.142857142857143,9,1,5,1,2,24,49,57,63,23.1375,9.566666667,25.1375,26.7375,15.56666667,25.545833333
"Howellites",10,446.3,0,0,"survive","holdover",3,3,0,3,0,68,1,-68,8,76,76,67,20,3.5,4,3,1,10.7,5001.21627727517,"Orthida","Dalmanellidae",-Inf,20.5,3.65125,67,0.25,1,0.25,0,9,2,0,1,0,3,67,0,89,26.96666667,0.275,3.08333334,31.76666667,7.741666667,4.8
"Howellites",11,446,0,0,"survive","holdover",3,3,0,3,0,68,1,-68,8,76,76,67,20,3.5,4,3,1,11,5001.21627727517,"Orthida","Dalmanellidae",-Inf,20.5,3.65125,67,0.25,1,0.25,0,9,2,0,1,0,3,67,0,89,26.96666667,0.275,3.08333334,31.76666667,7.741666667,4.8
"Howellites",12,445.6,0,0,"survive","holdover",3,3,0,3,0,68,1,-68,8,76,76,67,20,3.5,4,3,1,11.4,5001.21627727517,"Orthida","Dalmanellidae",-Inf,21.5,3.62013888888889,67,0.25,1,0.25,0.25,9,2,0,1,0,3,67,0,89,26.96666667,0.275,3.08333334,31.76666667,7.741666667,4.8
"Howellites",15,442.1,0,0,"survive","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,3.5,4,3,1,14.9,10,"Orthida","Dalmanellidae",-Inf,49,3.85714285714286,4,0,0,0,0,9,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Howellites",16,440.5,0,0,"survive","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,3.5,4,3,1,16.5,10,"Orthida","Dalmanellidae",-Inf,29,3.87931034482759,4,0,0,0,0,9,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Howellites",17,439,1,0,"extinct","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,3.5,4,3,1,18,10,"Orthida","Dalmanellidae",-Inf,45,3.77777777777778,4,0,0,0,0,9,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Howellites",2,453,0,0,"survive","holdover",1,2,0,1,1,81,27,-81,-27,54,54,54,54,3.5,4,3,1,4,4312.09925649261,"Orthida","Dalmanellidae",-Inf,11.5,3.57565789473684,54,0,0,0,0,9,1,1,1,1,27,54,57,63,23.1375,23.1375,25.1375,26.7375,26.7375,26.2
"Howellites",3,449,0,0,"survive","holdover",3,4,0,2,0,81,38,-81,-38,43,43,43,59,3.5,4,3,1,8,3439.8104874679,"Orthida","Dalmanellidae",-Inf,23.5,3.6374530075188,43,0.25,0,0,0.5,9,1,1,1,1,1,43,19,52,10.991666667,-0.3375,9.591666667,16.99166667,4.395833333,9.59166667
"Hulterstadia",6,447.5,0,1,"survive","origination",1,1,1,1,1,33,29,-33,-29,0,4,4,31,3,3,3,0,0,10,"Orthida","Saukrodictyidae",-Inf,19,3.89473684210526,4,1,0,0,0,3,1,1,1,1,9,4,2,4,22.12916667,22.12916667,11.11666667,25.99583333,25.99583333,10.18333333
"Hulterstadia",7,447.2,0,0,"survive","holdover",1,1,1,1,1,33,29,-33,-29,0,4,4,31,3,3,3,0,0.300000000000011,10,"Orthida","Saukrodictyidae",-Inf,17,3.88235294117647,4,1,0,0,0,3,1,1,1,1,9,4,2,4,22.12916667,22.12916667,11.11666667,25.99583333,25.99583333,10.18333333
"Hulterstadia",8,446.8,1,0,"extinct","holdover",1,1,1,1,1,33,29,-33,-29,0,4,4,31,3,3,3,0,0.699999999999989,10,"Orthida","Saukrodictyidae",-Inf,17,3.88235294117647,4,1,0,0,0,3,1,1,1,1,9,4,2,4,22.12916667,22.12916667,11.11666667,25.99583333,25.99583333,10.18333333
"Hyattidina",10,446.3,0,0,"survive","holdover",1,1,1,1,1,31,27,-31,-27,0,4,4,29,4,5,3,2,0.199999999999989,10,"Athyridida","Hyattidinidae",-Inf,64,4,4,0,0,0,0,12,1,0,1,0,9,4,0,4,23.1375,23.1375,8.55,26.7375,26.7375,7.88333333
"Hyattidina",11,446,0,0,"survive","holdover",1,1,1,1,1,31,27,-31,-27,0,4,4,29,4,5,3,2,0.5,10,"Athyridida","Hyattidinidae",-Inf,64,4,4,0,0,0,0,12,1,0,1,0,9,4,0,4,23.1375,23.1375,8.55,26.7375,26.7375,7.88333333
"Hyattidina",12,445.6,0,0,"survive","holdover",1,1,1,1,1,31,27,-31,-27,0,4,4,29,4,5,3,2,0.899999999999977,10,"Athyridida","Hyattidinidae",-Inf,66,3.98484848484848,4,0,0,0,0,12,1,0,1,0,9,4,0,4,23.1375,23.1375,8.55,26.7375,26.7375,7.88333333
"Hyattidina",14,443.7,0,0,"survive","holdover",1,1,1,1,1,5,1,1,5,0,4,4,3,4,5,3,2,2.80000000000001,10,"Athyridida","Hyattidinidae",-Inf,23,3.30434782608696,4,0,1,1,0,12,1,0,1,0,3,4,0,4,26.79166667,26.79166667,3.08333334,30.79166667,30.79166667,4.68333334
"Hyattidina",15,442.1,0,0,"survive","holdover",1,1,1,1,1,15,11,11,15,0,4,4,13,4,5,3,2,4.39999999999998,10,"Athyridida","Hyattidinidae",-Inf,8,3.625,4,0,1,1,0,12,0,0,0,0,0,4,0,5,27.25,27.25,1.43333333,30.71666667,30.71666667,1.96666667
"Hyattidina",17,439,0,0,"survive","holdover",1,1,1,1,1,4,0,0,4,0,4,4,2,4,5,3,2,7.5,10,"Athyridida","Meristellidae",-Inf,5,3.4,4,0,1,1,0,12,1,0,1,0,7,4,0,4,26.73333333,26.73333333,3.23333333,30.33333333,30.33333333,4.83333333
"Hyattidina",18,438,0,0,"survive","holdover",2,2,0,2,0,24,0,-24,4,28,28,24,12,4,5,3,2,8.5,3056.31516127076,"Athyridida","Meristellidae",-Inf,8.5,3.42916666666667,24,0,1,0.5,0,12,2,0,2,0,12,24,0,24,26.73333333,26,4.65,30.33333333,28.66666667,4.83333333
"Hyattidina",19,437,0,0,"survive","holdover",2,2,0,2,0,24,0,-24,4,28,28,24,12,4,5,3,2,9.5,3056.31516127076,"Athyridida","Meristellidae",-Inf,10.5,3.80263157894737,24,0,1,0.5,0,12,2,0,2,0,12,24,0,24,26.73333333,26,4.65,30.33333333,28.66666667,4.83333333
"Hyattidina",20,436,0,0,"survive","holdover",2,2,0,2,0,24,0,-24,4,28,28,24,12,4,5,3,2,10.5,3056.31516127076,"Athyridida","Meristellidae",-Inf,24,3.82608695652174,24,0,1,0.5,0,12,2,0,2,0,12,24,0,24,26.73333333,26,4.65,30.33333333,28.66666667,4.83333333
"Hyattidina",21,433.4,0,0,"survive","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,5,3,2,13.1,10,"Athyridida","Meristellidae",-Inf,37,3.7027027027027,4,0,0,0,0,12,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Hyattidina",22,430.8,1,0,"extinct","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,5,3,2,15.7,10,"Athyridida","Meristellidae",-Inf,36,3.625,4,0,0,0,0,12,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Hyattidina",9,446.5,0,1,"survive","origination",1,1,1,1,1,31,27,-31,-27,0,4,4,29,4,5,3,2,0,10,"Athyridida","Hyattidinidae",-Inf,59,4.00847457627119,4,0,0,0,0,12,1,0,1,0,9,4,0,4,23.1375,23.1375,8.55,26.7375,26.7375,7.88333333
"Hypsiptycha",10,446.3,0,0,"survive","holdover",4,6,0,1,1,24,0,-24,4,28,28,24,9,3,4,2,2,2.19999999999999,2384.72769455886,"Rhynchonellida","Rhynchotrematidae",-Inf,13,3.33029078764373,24,0.454545454545455,1,0.181818181818182,0.181818181818182,11,3,1,1,1,12,24,2,24,27.21666667,27.025,5.83333333,31.76666667,29.61666667,7.21666667
"Hypsiptycha",11,446,0,0,"survive","holdover",4,6,0,1,1,24,0,-24,4,28,28,24,9,3,4,2,2,2.5,2384.72769455886,"Rhynchonellida","Rhynchotrematidae",-Inf,10,3.30535749653397,24,0.333333333333333,1,0.222222222222222,0.333333333333333,11,3,1,1,1,12,24,2,24,27.21666667,26.73333333,5.83333333,31.76666667,29.61666667,7.21666667
"Hypsiptycha",12,445.6,0,0,"survive","holdover",1,2,0,1,1,24,3,-24,-3,21,21,21,14,3,4,2,2,2.89999999999998,2384.72769455886,"Rhynchonellida","Rhynchotrematidae",-Inf,9.5,3.30208333333333,21,0,0,0,0.5,11,1,1,1,1,12,15,1,7,26.90833333,26.90833333,5.55833333,31.70833333,31.70833333,7.15833333
"Hypsiptycha",13,444.6,0,0,"survive","holdover",2,2,0,1,1,24,18,-24,-18,6,6,6,21,3,4,2,2,3.89999999999998,850.558185165911,"Rhynchonellida","Rhynchotrematidae",-Inf,18,3.29058441558442,6,0,0,0,0,11,2,0,1,0,12,6,0,6,26.5,26,4.65,28.9,28.66666667,4.11666667
"Hypsiptycha",14,443.7,1,0,"extinct","holdover",2,2,0,1,1,24,18,-24,-18,6,6,6,21,3,4,2,2,4.80000000000001,850.558185165911,"Rhynchonellida","Rhynchotrematidae",-Inf,17,3.28021978021978,6,0,0,0,1,11,2,0,1,0,12,6,0,6,26.5,26,4.65,28.9,28.66666667,4.11666667
"Hypsiptycha",4,448.5,0,1,"survive","origination",3,2,0,1,1,12,3,-12,-3,9,9,9,8,3,4,2,2,0,441.393051703019,"Rhynchonellida","Rhynchotrematidae",-Inf,7,3.05555555555556,9,0,0,0,0,11,0,0,0,0,0,9,0,9,27.15,26.90833333,2.78333333,31.76666667,31.70833333,4.38333333
"Hypsiptycha",5,448,0,0,"survive","holdover",4,3,0,1,1,13,3,-13,-3,10,10,10,8,3,4,2,2,0.5,1837.10581845889,"Rhynchonellida","Rhynchotrematidae",-Inf,9,3.15759637188209,10,0.571428571428571,0,0,0,11,0,0,0,0,0,9,0,10,27.18333333,27.025,3.05833333,31.76666667,31.70833333,4.38333333
"Hypsiptycha",6,447.5,0,0,"survive","holdover",4,3,0,1,1,13,3,-13,-3,10,10,10,8,3,4,2,2,1,1837.10581845889,"Rhynchonellida","Rhynchotrematidae",-Inf,11,3.17779839208411,10,0.571428571428571,0,0,0,11,0,0,0,0,0,9,0,10,27.18333333,27.025,3.05833333,31.76666667,31.70833333,4.38333333
"Hypsiptycha",7,447.2,0,0,"survive","holdover",5,5,0,1,1,23,0,-23,4,27,27,23,8,3,4,2,2,1.30000000000001,3211.62439565573,"Rhynchonellida","Rhynchotrematidae",-Inf,10.5,3.24309523809524,23,0.4,1,0.2,0.2,11,3,0,1,0,8,23,0,23,27.18333333,26.25,4.07083333,31.76666667,28.78333333,6.26666667
"Hypsiptycha",8,446.8,0,0,"survive","holdover",5,6,0,1,1,23,0,-23,4,27,27,23,8,3,4,2,2,1.69999999999999,3088.5886129758,"Rhynchonellida","Rhynchotrematidae",-Inf,11,3.36129820936639,23,0.454545454545455,1,0.181818181818182,0,11,3,0,1,0,8,23,0,23,27.21666667,26.25,4.07083333,31.76666667,28.78333333,6.26666667
"Hypsiptycha",9,446.5,0,0,"survive","holdover",5,6,0,1,1,23,0,-23,4,27,27,23,9,3,4,2,2,2,3088.5886129758,"Rhynchonellida","Rhynchotrematidae",-Inf,14.5,3.35055523180523,23,0.5,1,0.166666666666667,0,11,3,0,1,0,8,23,0,23,27.21666667,26.25,4.07083333,31.76666667,28.78333333,6.26666667
"Iberomena",10,446.3,0,0,"survive","holdover",2,4,0,1,1,82,64,-82,-64,18,18,18,73,3.5,4,3,1,2.69999999999999,1389.60328189849,"Strophomenida","Strophomenidae",-Inf,16,3.76875,18,0,0,0,0,10,0,0,0,0,0,18,0,26,0.275,0.1,2.275,7.741666667,7.3,7.375
"Iberomena",11,446,0,0,"survive","holdover",2,4,0,1,1,82,64,-82,-64,18,18,18,73,3.5,4,3,1,3,1389.60328189849,"Strophomenida","Strophomenidae",-Inf,16,3.76875,18,0,0,0,0,10,0,0,0,0,0,18,0,26,0.275,0.1,2.275,7.741666667,7.3,7.375
"Iberomena",12,445.6,1,0,"extinct","holdover",2,4,0,1,1,82,64,-82,-64,18,18,18,73,3.5,4,3,1,3.39999999999998,1389.60328189849,"Strophomenida","Strophomenidae",-Inf,16,3.76875,18,0,0,0,0.8,10,0,0,0,0,0,18,0,26,0.275,0.1,2.275,7.741666667,7.3,7.375
"Iberomena",3,449,0,1,"survive","origination",2,5,0,2,0,85,31,-85,-31,54,54,54,72,3.5,4,3,1,0,3700.01894574621,"Strophomenida","Strophomenidae",-Inf,9,3.64152108211706,54,0,0,0,1,10,1,1,1,1,7,54,6,54,20.2125,-0.1875,12.775,24.47916667,5.525,11.70833334
"Iberomena",4,448.5,0,0,"survive","holdover",1,2,0,1,1,80,66,-80,-66,14,14,14,73,3.5,4,3,1,0.5,875.674204473451,"Strophomenida","Strophomenidae",-Inf,7,3.75,14,0,0,0,0,10,0,0,0,0,0,14,0,24,0.1,0.1,2.1,7.3,7.3,6.591666667
"Iberomena",5,448,0,0,"survive","holdover",1,2,0,1,1,80,66,-80,-66,14,14,14,73,3.5,4,3,1,1,875.674204473451,"Strophomenida","Strophomenidae",-Inf,7,3.75,14,0,0,0,0,10,0,0,0,0,0,14,0,24,0.1,0.1,2.1,7.3,7.3,6.591666667
"Iberomena",6,447.5,0,0,"survive","holdover",2,2,0,1,1,80,66,-80,-66,14,14,14,73,3.5,4,3,1,1.5,875.674204473451,"Strophomenida","Strophomenidae",-Inf,12,3.73529411764706,14,0,0,0,0,10,0,0,0,0,0,14,0,24,0.1,-0.275,2.1,7.3,5.525,6.591666667
"Iberomena",7,447.2,0,0,"survive","holdover",2,2,0,1,1,80,66,-80,-66,14,14,14,73,3.5,4,3,1,1.80000000000001,875.674204473451,"Strophomenida","Strophomenidae",-Inf,12,3.73958333333333,14,0,0,0,0,10,0,0,0,0,0,14,0,24,0.1,-0.275,2.1,7.3,5.525,6.591666667
"Iberomena",8,446.8,0,0,"survive","holdover",2,2,0,1,1,80,66,-80,-66,14,14,14,73,3.5,4,3,1,2.19999999999999,875.674204473451,"Strophomenida","Strophomenidae",-Inf,12,3.73958333333333,14,0,0,0,0,10,0,0,0,0,0,14,0,24,0.1,-0.275,2.1,7.3,5.525,6.591666667
"Iberomena",9,446.5,0,0,"survive","holdover",2,2,0,1,1,80,66,-80,-66,14,14,14,73,3.5,4,3,1,2.5,875.674204473451,"Strophomenida","Strophomenidae",-Inf,12,3.73958333333333,14,0,0,0,0,10,0,0,0,0,0,14,0,24,0.1,-0.275,2.1,7.3,5.525,6.591666667
"Idiospira",1,457,0,1,"survive","origination",6,6,0,2,0,25,8,-25,-8,17,17,17,18,4,5,3,2,0,8165.20377414361,"Orthida","Septatrypidae",-Inf,1,3.99605734767025,17,0.333333333333333,0,0,0,9,5,0,1,0,18,18,0,17,27.21666667,25.7625,5.24166667,31.76666667,28.5625,5.275
"Idiospira",15,442.1,0,0,"survive","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,4,5,3,2,14.9,10,"Orthida","Septatrypidae",-Inf,49,3.85714285714286,4,0,0,0,0,9,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Idiospira",16,440.5,0,0,"survive","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,4,5,3,2,16.5,10,"Orthida","Septatrypidae",-Inf,29,3.87931034482759,4,0,0,0,0,9,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Idiospira",17,439,1,0,"extinct","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,4,5,3,2,18,10,"Orthida","Septatrypidae",-Inf,45,3.77777777777778,4,0,0,0,0,9,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"idiospira",2,453,0,1,"survive","origination",4,4,0,1,1,23,13,-23,-13,10,10,10,19,4,5,3,2,0,2265.59042949897,"Orthida","Septatrypidae",-Inf,6,3.96960784313726,10,0.4,0,0,0,5,2,0,1,0,8,10,0,12,27.25,26.25,4.32083333,29.98333333,28.78333333,3.65416667
"Idiospira",2,453,0,0,"survive","holdover",6,6,0,2,0,25,8,-25,-8,17,17,17,17,4,5,3,2,4,8165.20377414361,"Orthida","Septatrypidae",-Inf,1,3.93696802392455,17,0.444444444444444,0,0,0,9,4,0,1,0,18,18,0,17,27.21666667,25.7625,5.24166667,31.76666667,28.5625,5.275
"idiospira",3,449,0,0,"survive","holdover",4,4,0,1,1,23,13,-23,-13,10,10,10,19,4,5,3,2,4,2077.62165704501,"Orthida","Septatrypidae",-Inf,3,3.83952380952381,10,0.4,0,0,1,5,2,0,1,0,8,10,0,12,27.25,26.25,4.57083333,29.98333333,28.78333333,3.77083334
"Idiospira",3,449,0,0,"survive","holdover",6,6,0,2,0,25,8,-25,-8,17,17,17,18,3.9,5,3,2,8,8165.20377414361,"Orthida","Septatrypidae",-Inf,1.5,3.92625754527163,17,0.4,0,0,1,9,4,0,1,0,18,18,0,17,27.21666667,25.7625,5.24166667,31.76666667,28.5625,5.275
"idiospira",4,448.5,0,0,"survive","holdover",2,2,0,2,0,24,4,-24,-4,20,20,20,14,4,5,3,2,4.5,5814.73871192379,"Orthida","Septatrypidae",-Inf,6,4.08333333333333,20,0,0,0,0,5,1,0,1,0,12,20,0,20,26.96666667,26,4.65,31.76666667,28.66666667,4.11666667
